DATETIME,MARKET,SUBMARKET,VENDOR,QCI,KPI,Value
9/27/2020,Northern California,ALL,E,QCI 6,DL Throughput Mean,17260.97209
9/27/2020,Northern California,ALL,E,QCI 7,DL Throughput Mean,10121.60818
9/27/2020,Northern California,ALL,E,QCI 8,DL Throughput Mean,8140.41833
9/27/2020,Northern California,ALL,E,QCI 9,DL Throughput Mean,6880.064793
9/27/2020,Northern Plains,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9632.605996
9/27/2020,Northern Plains,ALL,N,QCI 6,DL Throughput Mean,14912.48543
9/27/2020,Northern Plains,ALL,N,QCI 7,DL Throughput Mean,11374.39159
9/27/2020,Northern Plains,ALL,N,QCI 8,DL Throughput Mean,9540.108416
9/27/2020,Northern Plains,ALL,N,QCI 9,DL Throughput Mean,9353.292063
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6+7+8+9,DL Throughput Mean,11160.68631
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6,DL Throughput Mean,17500.23803
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 7,DL Throughput Mean,13070.69107
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 8,DL Throughput Mean,11206.67205
9/27/2020,Ohio/Western Pennsylvania,ALL,N,QCI 9,DL Throughput Mean,10949.27269
9/27/2020,Pacific Northwest,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9903.734512
9/27/2020,Pacific Northwest,ALL,N,QCI 6,DL Throughput Mean,16087.32547
9/27/2020,Pacific Northwest,ALL,N,QCI 7,DL Throughput Mean,12212.09578
9/27/2020,Pacific Northwest,ALL,N,QCI 8,DL Throughput Mean,9975.723095
9/27/2020,Pacific Northwest,ALL,N,QCI 9,DL Throughput Mean,9296.088339
9/27/2020,Puerto Rico,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7519.549025
9/27/2020,Puerto Rico,ALL,E,QCI 6,DL Throughput Mean,14012.86263
9/27/2020,Puerto Rico,ALL,E,QCI 7,DL Throughput Mean,8869.815955
9/27/2020,Puerto Rico,ALL,E,QCI 8,DL Throughput Mean,6989.044621
9/27/2020,Puerto Rico,ALL,E,QCI 9,DL Throughput Mean,7419.985365
9/27/2020,Rocky Mountain Region,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10380.54214
9/27/2020,Rocky Mountain Region,ALL,N,QCI 6,DL Throughput Mean,15926.6842
9/27/2020,Rocky Mountain Region,ALL,N,QCI 7,DL Throughput Mean,12845.44636
9/27/2020,Rocky Mountain Region,ALL,N,QCI 8,DL Throughput Mean,10347.75817
9/27/2020,Rocky Mountain Region,ALL,N,QCI 9,DL Throughput Mean,9922.079784
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 6+7+8+9,DL Throughput Mean,11277.60338
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 6,DL Throughput Mean,18614.91124
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 7,DL Throughput Mean,14290.59943
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 8,DL Throughput Mean,11591.04592
9/27/2020,San Diego/Las Vegas,ALL,E,QCI 9,DL Throughput Mean,10658.90274
9/27/2020,South Texas,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7487.858516
9/27/2020,South Texas,ALL,E,QCI 6,DL Throughput Mean,17204.50423
9/27/2020,South Texas,ALL,E,QCI 7,DL Throughput Mean,10275.05786
9/27/2020,South Texas,ALL,E,QCI 8,DL Throughput Mean,8087.291719
9/27/2020,South Texas,ALL,E,QCI 9,DL Throughput Mean,6919.527508
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8568.282164
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 6,DL Throughput Mean,17358.32488
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 7,DL Throughput Mean,10165.79928
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 8,DL Throughput Mean,9645.129182
9/27/2020,Tennessee/Kentucky,ALL,E,QCI 9,DL Throughput Mean,8404.949642
9/27/2020,VA/WV/NC,ALL,E,QCI 6+7+8+9,DL Throughput Mean,10909.32478
9/27/2020,VA/WV/NC,ALL,E,QCI 6,DL Throughput Mean,17893.26805
9/27/2020,VA/WV/NC,ALL,E,QCI 7,DL Throughput Mean,13097.08129
9/27/2020,VA/WV/NC,ALL,E,QCI 8,DL Throughput Mean,10533.64171
9/27/2020,VA/WV/NC,ALL,E,QCI 9,DL Throughput Mean,10837.43171
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9732.517762
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 6,DL Throughput Mean,15751.60869
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 7,DL Throughput Mean,11536.30971
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 8,DL Throughput Mean,9430.72687
9/27/2020,Washington DC-Baltimore,ALL,N,QCI 9,DL Throughput Mean,9483.299907
9/28/2020,Arizona/New Mexico,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10453.19122
9/28/2020,Arizona/New Mexico,ALL,N,QCI 6,DL Throughput Mean,16379.09463
9/28/2020,Arizona/New Mexico,ALL,N,QCI 7,DL Throughput Mean,13539.75271
9/28/2020,Arizona/New Mexico,ALL,N,QCI 8,DL Throughput Mean,10533.92982
9/28/2020,Arizona/New Mexico,ALL,N,QCI 9,DL Throughput Mean,9967.87365
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8471.169996
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 6,DL Throughput Mean,16340.81616
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 7,DL Throughput Mean,10269.76927
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 8,DL Throughput Mean,8411.203031
9/28/2020,Arkansas/Oklahoma,ALL,E,QCI 9,DL Throughput Mean,8360.634881
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 6+7+8+9,DL Throughput Mean,11583.29979
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 6,DL Throughput Mean,17101.016
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 7,DL Throughput Mean,13365.07614
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 8,DL Throughput Mean,11186.05653
9/28/2020,E. PA/S. NJ/DE,ALL,N,QCI 9,DL Throughput Mean,11438.25903
9/28/2020,Florida,ALL,E,QCI 6+7+8+9,DL Throughput Mean,9078.418725
9/28/2020,Florida,ALL,E,QCI 6,DL Throughput Mean,16572.0345
9/28/2020,Florida,ALL,E,QCI 7,DL Throughput Mean,11076.87713
9/28/2020,Florida,ALL,E,QCI 8,DL Throughput Mean,8880.68748
9/28/2020,Florida,ALL,E,QCI 9,DL Throughput Mean,8906.536262
9/28/2020,Georgia/South Carolina,ALL,E,QCI 6+7+8+9,DL Throughput Mean,10646.51948
9/28/2020,Georgia/South Carolina,ALL,E,QCI 6,DL Throughput Mean,17762.75876
9/28/2020,Georgia/South Carolina,ALL,E,QCI 7,DL Throughput Mean,12935.92161
9/28/2020,Georgia/South Carolina,ALL,E,QCI 8,DL Throughput Mean,11158.1017
9/28/2020,Georgia/South Carolina,ALL,E,QCI 9,DL Throughput Mean,10392.04535
9/28/2020,Greater Midwest,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9322.862275
9/28/2020,Greater Midwest,ALL,N,QCI 6,DL Throughput Mean,14886.84825
9/28/2020,Greater Midwest,ALL,N,QCI 7,DL Throughput Mean,11006.33032
9/28/2020,Greater Midwest,ALL,N,QCI 8,DL Throughput Mean,9228.209351
9/28/2020,Greater Midwest,ALL,N,QCI 9,DL Throughput Mean,9153.827701
9/28/2020,Gulf States,ALL,E,QCI 6+7+8+9,DL Throughput Mean,6015.196039
9/28/2020,Gulf States,ALL,E,QCI 6,DL Throughput Mean,11542.82946
9/28/2020,Gulf States,ALL,E,QCI 7,DL Throughput Mean,6686.983847
9/28/2020,Gulf States,ALL,E,QCI 8,DL Throughput Mean,6522.189249
9/28/2020,Gulf States,ALL,E,QCI 9,DL Throughput Mean,6120.924698
9/28/2020,Hawaii,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8527.639444
9/28/2020,Hawaii,ALL,E,QCI 6,DL Throughput Mean,14052.8192
9/28/2020,Hawaii,ALL,E,QCI 7,DL Throughput Mean,10544.59141
9/28/2020,Hawaii,ALL,E,QCI 8,DL Throughput Mean,8032.602693
9/28/2020,Hawaii,ALL,E,QCI 9,DL Throughput Mean,8504.425823
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 6+7+8+9,DL Throughput Mean,11859.82476
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 6,DL Throughput Mean,19268.78531
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 7,DL Throughput Mean,14153.90428
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 8,DL Throughput Mean,11575.75817
9/28/2020,Illinois/Wisconsin,ALL,E,QCI 9,DL Throughput Mean,11958.55051
9/28/2020,Los Angeles,ALL,E,QCI 6+7+8+9,DL Throughput Mean,10372.21295
9/28/2020,Los Angeles,ALL,E,QCI 6,DL Throughput Mean,19004.57204
9/28/2020,Los Angeles,ALL,E,QCI 7,DL Throughput Mean,13040.8782
9/28/2020,Los Angeles,ALL,E,QCI 8,DL Throughput Mean,10281.94637
9/28/2020,Los Angeles,ALL,E,QCI 9,DL Throughput Mean,9922.265088
9/28/2020,Michigan/Indiana,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9506.685895
9/28/2020,Michigan/Indiana,ALL,N,QCI 6,DL Throughput Mean,15439.21037
9/28/2020,Michigan/Indiana,ALL,N,QCI 7,DL Throughput Mean,11059.95201
9/28/2020,Michigan/Indiana,ALL,N,QCI 8,DL Throughput Mean,9962.688538
9/28/2020,Michigan/Indiana,ALL,N,QCI 9,DL Throughput Mean,9498.165732
9/28/2020,NY/NNJ,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10396.62937
9/28/2020,NY/NNJ,ALL,N,QCI 6,DL Throughput Mean,16686.35566
9/28/2020,NY/NNJ,ALL,N,QCI 7,DL Throughput Mean,11840.55701
9/28/2020,NY/NNJ,ALL,N,QCI 8,DL Throughput Mean,9921.255963
9/28/2020,NY/NNJ,ALL,N,QCI 9,DL Throughput Mean,10321.68372
9/28/2020,New England,ALL,E,QCI 6+7+8+9,DL Throughput Mean,11426.49982
9/28/2020,New England,ALL,E,QCI 6,DL Throughput Mean,19653.41639
9/28/2020,New England,ALL,E,QCI 7,DL Throughput Mean,13240.38419
9/28/2020,New England,ALL,E,QCI 8,DL Throughput Mean,10730.61416
9/28/2020,New England,ALL,E,QCI 9,DL Throughput Mean,11623.89508
9/28/2020,North Texas,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7066.937762
9/28/2020,North Texas,ALL,E,QCI 6,DL Throughput Mean,15135.46646
9/28/2020,North Texas,ALL,E,QCI 7,DL Throughput Mean,8970.098446
9/28/2020,North Texas,ALL,E,QCI 8,DL Throughput Mean,7145.496807
9/28/2020,North Texas,ALL,E,QCI 9,DL Throughput Mean,6732.575983
9/28/2020,Northern California,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7649.34799
9/28/2020,Northern California,ALL,E,QCI 6,DL Throughput Mean,16737.28248
9/28/2020,Northern California,ALL,E,QCI 7,DL Throughput Mean,10144.35863
9/28/2020,Northern California,ALL,E,QCI 8,DL Throughput Mean,8133.405647
9/28/2020,Northern California,ALL,E,QCI 9,DL Throughput Mean,6975.198181
9/28/2020,Northern Plains,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10121.86575
9/28/2020,Northern Plains,ALL,N,QCI 6,DL Throughput Mean,14930.56719
9/28/2020,Northern Plains,ALL,N,QCI 7,DL Throughput Mean,11709.51381
9/28/2020,Northern Plains,ALL,N,QCI 8,DL Throughput Mean,10010.27307
9/28/2020,Northern Plains,ALL,N,QCI 9,DL Throughput Mean,9880.067355
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10712.57684
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 6,DL Throughput Mean,16707.47984
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 7,DL Throughput Mean,12614.83774
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 8,DL Throughput Mean,10722.60629
9/28/2020,Ohio/Western Pennsylvania,ALL,N,QCI 9,DL Throughput Mean,10527.10616
9/28/2020,Pacific Northwest,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10014.38647
9/28/2020,Pacific Northwest,ALL,N,QCI 6,DL Throughput Mean,15458.18909
9/28/2020,Pacific Northwest,ALL,N,QCI 7,DL Throughput Mean,12156.10002
9/28/2020,Pacific Northwest,ALL,N,QCI 8,DL Throughput Mean,10071.78736
9/28/2020,Pacific Northwest,ALL,N,QCI 9,DL Throughput Mean,9445.981854
9/28/2020,Puerto Rico,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7348.43687
9/28/2020,Puerto Rico,ALL,E,QCI 6,DL Throughput Mean,13591.16752
9/28/2020,Puerto Rico,ALL,E,QCI 7,DL Throughput Mean,8578.658252
9/28/2020,Puerto Rico,ALL,E,QCI 8,DL Throughput Mean,6695.875234
9/28/2020,Puerto Rico,ALL,E,QCI 9,DL Throughput Mean,7360.672644
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10314.47865
9/28/2020,Rocky Mountain Region,ALL,N,QCI 6,DL Throughput Mean,15479.17708
9/28/2020,Rocky Mountain Region,ALL,N,QCI 7,DL Throughput Mean,12645.15724
9/28/2020,Rocky Mountain Region,ALL,N,QCI 8,DL Throughput Mean,10232.35069
9/28/2020,Rocky Mountain Region,ALL,N,QCI 9,DL Throughput Mean,9921.079915
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6+7+8+9,DL Throughput Mean,11217.4658
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 6,DL Throughput Mean,17510.18903
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 7,DL Throughput Mean,14412.80549
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 8,DL Throughput Mean,11448.40702
9/28/2020,San Diego/Las Vegas,ALL,E,QCI 9,DL Throughput Mean,10633.10074
9/28/2020,South Texas,ALL,E,QCI 6+7+8+9,DL Throughput Mean,7304.716035
9/28/2020,South Texas,ALL,E,QCI 6,DL Throughput Mean,12246.60973
9/28/2020,South Texas,ALL,E,QCI 7,DL Throughput Mean,9800.67466
9/28/2020,South Texas,ALL,E,QCI 8,DL Throughput Mean,7733.737707
9/28/2020,South Texas,ALL,E,QCI 9,DL Throughput Mean,6866.711026
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8164.416246
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 6,DL Throughput Mean,16825.07569
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 7,DL Throughput Mean,9696.372058
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 8,DL Throughput Mean,9114.577225
9/28/2020,Tennessee/Kentucky,ALL,E,QCI 9,DL Throughput Mean,8013.552446
9/28/2020,VA/WV/NC,ALL,E,QCI 6+7+8+9,DL Throughput Mean,10907.34835
9/28/2020,VA/WV/NC,ALL,E,QCI 6,DL Throughput Mean,17247.43346
9/28/2020,VA/WV/NC,ALL,E,QCI 7,DL Throughput Mean,12762.84934
9/28/2020,VA/WV/NC,ALL,E,QCI 8,DL Throughput Mean,10402.42842
9/28/2020,VA/WV/NC,ALL,E,QCI 9,DL Throughput Mean,10974.24813
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10134.54753
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 6,DL Throughput Mean,14815.82306
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 7,DL Throughput Mean,11758.63376
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 8,DL Throughput Mean,9815.892749
9/28/2020,Washington DC-Baltimore,ALL,N,QCI 9,DL Throughput Mean,9939.10221
9/27/2020,ALL,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8526.797741
9/27/2020,ALL,ALL,E,QCI 6,DL Throughput Mean,16054.63962
9/27/2020,ALL,ALL,E,QCI 7,DL Throughput Mean,10567.44618
9/27/2020,ALL,ALL,E,QCI 8,DL Throughput Mean,8916.603558
9/27/2020,ALL,ALL,E,QCI 9,DL Throughput Mean,8211.407298
9/27/2020,ALL,ALL,N,QCI 6+7+8+9,DL Throughput Mean,9913.839375
9/27/2020,ALL,ALL,N,QCI 6,DL Throughput Mean,15878.45483
9/27/2020,ALL,ALL,N,QCI 7,DL Throughput Mean,11903.39043
9/27/2020,ALL,ALL,N,QCI 8,DL Throughput Mean,9718.196984
9/27/2020,ALL,ALL,N,QCI 9,DL Throughput Mean,9613.050152
9/28/2020,ALL,ALL,E,QCI 6+7+8+9,DL Throughput Mean,8341.2072
9/28/2020,ALL,ALL,E,QCI 6,DL Throughput Mean,15123.82343
9/28/2020,ALL,ALL,E,QCI 7,DL Throughput Mean,10210.64029
9/28/2020,ALL,ALL,E,QCI 8,DL Throughput Mean,8601.920184
9/28/2020,ALL,ALL,E,QCI 9,DL Throughput Mean,8116.874674
9/28/2020,ALL,ALL,N,QCI 6+7+8+9,DL Throughput Mean,10111.19467
9/28/2020,ALL,ALL,N,QCI 6,DL Throughput Mean,15482.37355
9/28/2020,ALL,ALL,N,QCI 7,DL Throughput Mean,12011.99165
9/28/2020,ALL,ALL,N,QCI 8,DL Throughput Mean,9893.944123
9/28/2020,ALL,ALL,N,QCI 9,DL Throughput Mean,9842.967661
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6+7+8+9,DL Throughput Mean,8900.23921
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6,DL Throughput Mean,16004.79768
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 7,DL Throughput Mean,10948.21099
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 8,DL Throughput Mean,9125.968578
9/27/2020,NATIONAL,NATIONAL,NATIONAL,QCI 9,DL Throughput Mean,8581.926778
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6+7+8+9,DL Throughput Mean,8800.603303
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 6,DL Throughput Mean,15225.13059
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 7,DL Throughput Mean,10703.21967
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 8,DL Throughput Mean,8925.383901
9/28/2020,NATIONAL,NATIONAL,NATIONAL,QCI 9,DL Throughput Mean,8560.909612
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 6+7+8+9,DL Throughput 5th Percentile,4096.640971
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 6,DL Throughput 5th Percentile,4959.315886
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 7,DL Throughput 5th Percentile,4983.441379
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 8,DL Throughput 5th Percentile,4324.531966
9/27/2020,Arizona/New Mexico,Arizona,N,QCI 9,DL Throughput 5th Percentile,3481.699976
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 6+7+8+9,DL Throughput 5th Percentile,3418.098091
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 6,DL Throughput 5th Percentile,3965.262107
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 7,DL Throughput 5th Percentile,4194.247892
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 8,DL Throughput 5th Percentile,3505.255239
9/27/2020,Arizona/New Mexico,New Mexico,N,QCI 9,DL Throughput 5th Percentile,2992.812153
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2242.543665
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 6,DL Throughput 5th Percentile,3819.891795
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 7,DL Throughput 5th Percentile,2506.060723
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 8,DL Throughput 5th Percentile,2128.103255
9/27/2020,Arkansas/Oklahoma,Arkansas,E,QCI 9,DL Throughput 5th Percentile,2013.096883
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2557.077122
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 6,DL Throughput 5th Percentile,4807.209759
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 7,DL Throughput 5th Percentile,3168.939869
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 8,DL Throughput 5th Percentile,2480.168605
9/27/2020,Arkansas/Oklahoma,Oklahoma City,E,QCI 9,DL Throughput 5th Percentile,2408.499827
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2472.471669
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 6,DL Throughput 5th Percentile,5323.953775
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 7,DL Throughput 5th Percentile,3105.242623
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 8,DL Throughput 5th Percentile,2541.70714
9/27/2020,Arkansas/Oklahoma,Tulsa OK,E,QCI 9,DL Throughput 5th Percentile,2191.049909
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 6+7+8+9,DL Throughput 5th Percentile,3697.768159
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 6,DL Throughput 5th Percentile,4399.958752
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 7,DL Throughput 5th Percentile,4422.449253
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 8,DL Throughput 5th Percentile,3673.768255
9/27/2020,E. PA/S. NJ/DE,Harly,N,QCI 9,DL Throughput 5th Percentile,3253.862142
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6+7+8+9,DL Throughput 5th Percentile,4308.273811
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 6,DL Throughput 5th Percentile,5907.693022
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 7,DL Throughput 5th Percentile,4972.124073
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 8,DL Throughput 5th Percentile,4326.112251
9/27/2020,E. PA/S. NJ/DE,Philadelphia,N,QCI 9,DL Throughput 5th Percentile,3917.124388
9/27/2020,Florida,Gainesville,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2516.014886
9/27/2020,Florida,Gainesville,E,QCI 6,DL Throughput 5th Percentile,5335.825923
9/27/2020,Florida,Gainesville,E,QCI 7,DL Throughput 5th Percentile,3317.708926
9/27/2020,Florida,Gainesville,E,QCI 8,DL Throughput 5th Percentile,2644.257693
9/27/2020,Florida,Gainesville,E,QCI 9,DL Throughput 5th Percentile,2204.256079
9/27/2020,Florida,Jacksonville,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2952.508306
9/27/2020,Florida,Jacksonville,E,QCI 6,DL Throughput 5th Percentile,4579.0811
9/27/2020,Florida,Jacksonville,E,QCI 7,DL Throughput 5th Percentile,3616.079881
9/27/2020,Florida,Jacksonville,E,QCI 8,DL Throughput 5th Percentile,2824.716657
9/27/2020,Florida,Jacksonville,E,QCI 9,DL Throughput 5th Percentile,2767.23836
9/27/2020,Florida,Ocala,E,QCI 6+7+8+9,DL Throughput 5th Percentile,2512.814536
9/27/2020,Florida,Ocala,E,QCI 6,DL Throughput 5th Percentile,3627.838077
9/27/2020,Florida,Ocala,E,QCI 7,DL Throughput 5th Percentile,2913.906182
9/27/2020,Florida,Ocala,E,QCI 8,DL Throughput 5th Percentile,2519.487396
9/27/2020,Florida,Ocala,E,QCI 9,DL Throughput 5th Percentile,2310.24942
9/27/2020,Florida,Orlando,E,QCI 6+7+8+9,DL Throughput 5th Percentile,3256.172739
9/27/2020,Florida,Orlando,E,QCI 6,DL Throughput 5th Percentile,5717.644173
9/27/2020,Florida,Orlando,E,QCI 7,DL Throughput 5th Percentile,3932.746444
9/27/2020,Florida,Orlando,E,QCI 8,DL Throughput 5th Percentile,3240.475728
9/27/2020,Florida,Orlando,E,QCI 9,DL Throughput 5th Percentile,2916.363852
9/27/2020,Florida,South Florida,E,QCI 6+7+8+9,DL Throughput 5th Percentile,3801.4893
9/27/2020,Florida,South Florida,E,QCI 6,DL Throughput 5th Percentile,6314.053208
9/27/2020,Florida,South Florida,E,QCI 7,DL Throughput 5th Percentile,4569.143797
9/27/2020,Florida,South Florida,E,QCI 8,DL Throughput 5th Percentile,3768.327211
9/27/2020,Florida,South Florida,E,QCI 9,DL Throughput 5th Percentile,3407.364765
9/27/2020,Florida,Southwest Florida,E,QCI 6+7+8+9,DL Throughput 5th Percentile,1906.521921
9/27/2020,Florida,Southwest Florida,E,QCI 6,DL Throughput 5th Percentile,5258.418811
9/27/2020,Florida,Southwest Florida,E,QCI 7,DL Throughput 5th Percentile,2859.552534
9/27/2020,Florida,Southwest Florida,E,QCI 8,DL Throughput 5th Percentile,2122.449129
9/27/2020,Florida,Southwest Florida,E,QCI 9,DL Throughput 5th Percentile,1445.735288
9/27/2020,Florida,Tallahassee,E,QCI 6+7+8+9,DL Throughput 5th Percentile,5856.108202
9/27/2020,Florida,Tallahassee,E,QCI 6,DL Throughput 5th Percentile,7279.20307
9/27/2020,Florida,Tallahassee,E,QCI 7,DL Throughput 5th Percentile,7178.704897
9/27/2020,Florida,Tallahassee,E,QCI 8,DL Throughput 5th Percentile,5949.325926
9/27/2020,Florida,Tallahassee,E,QCI 9,DL Throughput 5th Percentile,4817.813101
9/27/2020,Florida,Tampa,E,QCI 6+7+8+9,DL Throughput 5th Percentile,3564.367107
9/27/2020,Florida,Tampa,E,QCI 6,DL Throughput 5th Percentile,6344.259855
9/27/2020,Florida,Tampa,E,QCI 7,DL Throughput 5th Percentile,4447.872218
9/27/2020,Florida,Tampa,E,QCI 8,DL Throughput 5th Percentile,3539.47953
9/27/2020,Florida,Tampa,E,QCI 9,DL Throughput 5th Percentile,3046.25303
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6+7+8+9,DL Throughput 5th Percentile,3684.391295
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 6,DL Throughput 5th Percentile,4061.490628
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 7,DL Throughput 5th Percentile,4297.987178
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 8,DL Throughput 5th Percentile,3932.608606
9/27/2020,Georgia/South Carolina,Coastal Georgia,E,QCI 9,DL Throughput 5th Percentile,2928.467131
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 6+7+8+9,DL Throughput 5th Percentile,4678.910534
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 6,DL Throughput 5th Percentile,6716.054348
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 7,DL Throughput 5th Percentile,5134.485133
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 8,DL Throughput 5th Percentile,4719.03335
9/27/2020,Georgia/South Carolina,Columbia,E,QCI 9,DL Throughput 5th Percentile,3816.633013
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 6+7+8+9,DL Throughput 5th Percentile,4525.971859
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 6,DL Throughput 5th Percentile,5064.208294
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 7,DL Throughput 5th Percentile,5068.954217
9/27/2020,Georgia/South Carolina,Greenville,E,QCI 8,DL Throughput 5th Percentile,4754.713652
